Karza FSSAI Address,LFA1_Address,Vendor code ,FSSAI Number ,Remarks,Score,pincodes,Final Remark
"C.S.NO.2371/5, ABASAHEB RESIDENCY BASEMENT UNIT NO. B-1, AMBE GALLI, KASABA BAWADA, KOLHAPUR, MAHARASHTRA, 416003",UNIT B 1 C S NO 2371 5  AABASAHEB RESIDENCY AMBE GALLI MAHARASHTRA 416006,20007607,11517042000666,not match,87.9310344827586,False,Ok But Wrong Pincode
"SHAKUNTALA DEVI W/O VIJAY KUMAR SAH AT BARA BAZAR WARD NO 10 PO/PS- MADHUBANI, MADHUBANI, BIHAR, 847211",1ST FLOOR  COSMOS BUILDING BARA BAZAR MADHUBANI BIHAR 847211,20007608,10415320000085,not match,66.6666666666667,True,Match
"SHAKUNTALA DEVI W/O VIJAY KUMAR SAH AT BARA BAZAR WARD NO 10 PO/PS- MADHUBANI, MADHUBANI, BIHAR, 847211",157  FLOOR COSMOS BUILDING BIHAR 847211,25013336,10415320000085,not match,35.0877192982456,True,Not Match
"122/2, CHINNA ANUPPANADI ROAD, CHINTHAMANI, MADURAI - 625009CELL NO :  9789284444, MADURAI, TAMIL NADU, 625009",122 2  CHINNA ANUPANADI ROAD CHINTHAMANI TAMIL NADU 625009,20007631,12419012002817,match,88.8888888888889,True,Match
"D.NO.12-1-55,PANDURANGAPET,TENALI, GUNTUR, ANDHRA PRADESH, 522202",BURRIPALEM ROAD  497 4 AND II UNIT  TENALI  GUNTUR  ANDHRA PRADESH ANDHRA PRADESH 522201,20007633,10117007000104,not match,67.4698795180723,False,Ok But Wrong Pincode
"D.NO.12-1-55,PANDURANGAPET,TENALI, GUNTUR, ANDHRA PRADESH, 522202",PANDURANGPET TENALI ANDHRA PRADESH 522202,25014247,10117007000104,not match,76.4044943820225,True,Match
"C/O SMILEY ENTERPRISES, OPP-NEZONE TUBE, PASCHIM BORAGAON, GUWAHATI, KAMRUP METROPOLITAN, ASSAM - 781035, KAMRUP METROPOLITAN DIST., ASSAM, 781035",C O SMILEY ENTERPRISES OPP NEZONE T PASCHIM BORAGAON ASSAM 781035,20007634,10322001000119,match,87.378640776699,True,Match
"5/578-5 THARA APPARTMENTS HOSPITAL ROADPERINTHALMANNA-KERALA STATE, MALAPPURAM, KERALA, 679322",5 578 5 THARA APPARTMENTS HOSPITAL PERINTHALMANNA KERALA STATE KERALA 679322,20007640,10018041001451,match,83.3333333333333,True,Match
"DUBE CHAWL, POISAR, KAJUPADA, GAVDEVI ROAD, NEAR DURGA MANDIR, KANDIVALI-EAST, GREATER MUMBAI, POISAR (E), MAHARASHTRA, 400067",T 8   PASHUPATINATH DUBE CHAWL  POISAR KAJUPADA  GAVDEVI ROAD MAHARASHTRA 400101,20007649,21520054000010,not match,85,False,Ok But Wrong Pincode
"A 607 DYNASTY BUSINESS PARK, ANDHERI KURLA ROAD ANDHERI EAST, MUMBAI, BANDRA SUBURBAN, GREATER MUMBAI, MAHARASHTRA, 400059",A 607 6TH FLOOR  DYNASTY BUSINESS P ANDHERI KURLA ROAD  JB NAGAR MAHARASHTRA 400059,20007664,11522005000559,match,83.4645669291339,True,Match
"29/3, 29/4, 29/5, TALAWALI CHANDA, NEAR PANCHWATI COLONY, DEWAS NANA, INDORE, 452010, INDORE, MADHYA PRADESH, 452010",WEIKFIELD FOODS PVT LTD 29 3 29 4 29 5  TALAWALI CHANDA MADHYA PRADESH 452010,20007712,11419850000743,not match,76.4705882352941,True,Match
"29/3, 29/4, 29/5, TALAWALI CHANDA, NEAR PANCHWATI COLONY, DEWAS NANA, INDORE, 452010, INDORE, MADHYA PRADESH, 452010",29 3 29 4 29 5  TALAWALI CHANDA  NEAR PANCHWATI COLONY  MADHYA PRADESH 452010,25020616,11419850000743,match,100,True,Match
"WEIKFIELD FOODS PVT LTD, C/O M/S RAJ ENTERPRISES, ZERO MILE, PATNA GAYA ROAD, NEAR GLAXOSMITHKILNE WAREHOUSE, PATNA, 800007, BIHAR, PATNA, BIHAR, 800007",WEIKFIELD FOODS PRIVATE LIMITED ZERO MILE  NEAR GLAXOSMITHKLINE WAR BIHAR 800007,20007713,10420000000719,not match,69.2307692307692,True,Match
"WEIKFIELD FOODS PVT LTD, C/O M/S RAJ ENTERPRISES, ZERO MILE, PATNA GAYA ROAD, NEAR GLAXOSMITHKILNE WAREHOUSE, PATNA, 800007, BIHAR, PATNA, BIHAR, 800007",ZERO MILE  NEAR GLAXOSMITHKLINE WAREHOUSE BIHAR 800007,25020618,10420000000719,not match,78.9473684210526,True,Match
"PLOT NO.149, H. NO. 8-83, 2 ND FLOOR, VASAVI LAYOUT, PRAGATHINAGAR, QUTBULLAPUR MANDAL, MEDCHAL-MALKAJGIRI, TELANGANA, 500090",PLOT NO 149  H  NO  8 83  2 ND FLR  VASAVI LAYOUT  PRAGATHINAGAR  TELANGANA 500090,20007715,13621999000009,match,92.5619834710744,True,Match
"114-115 R K PURAM COLONY,DELHI ROAD NEAR DABAR, MEERUT, UTTAR PRADESH, 250002",114 115 R K PURAM COLONY UTTAR PRADESH 250002,20007718,12722051000479,match,88.2352941176471,True,Match
"SURYA LOK COLONY DAYAL BAGH , AGRA, UTTAR PRADESH, 282005",TRMOHAN  EKTESHAN SURYA LOK COLONY UTTAR PRADESH 282005,20007719,12721001000256,not match,78.9473684210526,True,Match
"A3, S-3/S-4, GROUND FLOOR, LINCOLN APARTMENTS, NEAR D'COSTA MEMORIAL CLINIC, AMBAJIM ROAD, FATORDA, MARGOA, SOUTH GOA, GOA, 403602",A3  S 3 S 4  GROUND FLOOR  LINCOLN NEAR D COSTA MEMORIAL CLINIC  GOA 403602,20007721,10613002000523,match,87.2727272727273,True,Match
"4 KAUNT ROAD GALI NO.4 DADRI GATE BHIWANI, BHIWANI, KAUNT (18), HARYANA, 127021",DADRI GATE  KAUNT ROAD  GALI NO 4   HARYANA 127021,20007724,20823002000084,match,100,True,Match
"SANTOSHI NAGAR, SILIGURI, DARJEELING, WEST BENGAL, 734002",WARD NO 5 SANTOSHI NAGAR  SILIGURI  DARJEELING  WEST BENGAL 734002 WEST BENGAL 734002,20007725,12821006000304,match,100,True,Match
"C-33 BAITUL RIDA, HOUSING BOARD COLONY, KOHEFIZA, BHOPAL, MADHYA PRADESH, 462001",C 33 BAITULRIDA HOUSING BOARD COLONY MADHYA PRADESH 462001,20007726,11423010000304,match,81.3953488372093,True,Match
"NO.5,12TH MAIN , JAGRUTI COLONY, PUTTENEHALLI MAIN ROAD, JP NAGAR 7TH PHASE, B.B.M.P SOUTH, KARNATAKA, 560078",NO 5 12TH MAIN  JAGRUTI COLONY PUTTENEHALLI MAIN ROAD JP NAGAR 7TH KARNATAKA 560078,20007728,21223194000950,match,100,True,Match
"PMR ENTERPRISES, DOOR NO.298/4, PANDRANGI, PADMANABHAM MANDAL, VISAKHAPATNAM, PEDAGADILI, ANDHRA PRADESH, 531219",DOOR NO 298 4  PANDRANGI  PADMANABHAM MANDAL PEDAG ANDHRA PRADESH 531219,20007729,20121038001152,match,95,True,Match
"GALA NO-806,MARKET YARD,PUNE-411037, PUNE, MAHARASHTRA, 411037",AT POST CHHATRAPATI SHIVAJI MARKET YARD  GULTAKEDI PUNE MAHARASHTRA 411037,20007748,11516035000211,not match,75.6756756756757,True,Match
"46/1070 D/13 A VIKRAM NAGAR LOHAMANDI AGRA, AGRA, UTTAR PRADESH, 282007",INDIAN BANK  46 1070D 13A B S PALACE  SHOPPING COMPLEX UTTAR PRADESH 282002,20007751,12717001001240,not match,62.2950819672131,False,Ok But Wrong Pincode
"AMIYA VILLA, EAST OF OLD CENTRAL JAIL, P.O-DHALESWAR, WEST TRIPURA , TRIPURA, 799007",AMIYA VILLA EAST OF OLD CENTRAL JAIL PO DHALESW TRIPURA 799007,20007752,12521010000191,match,91.5254237288136,True,Match
"85/1B, VILLAGE BHOWARI, NEAR SAWALI BUS STOP, BHANDARA ROAD, , NAGPUR, MAHARASHTRA, 441104",85 1B  VILLAGE BHOWARI NEAR SAWALI BUS STOP MAHARASHTRA 441104,20007753,11523999000301,match,100,True,Match
"AT- CURTI, POST- PONDA, SOUTH GOA, GOA, 403401",AT  CURTI POST  PONDA GOA 403401,20007756,10015025000270,match,85.1851851851852,True,Match
"VILL - BALLIPUR, PO - LAKHNA, PS - GAURICHAK, AZIMABAD, PATNA, BIHAR, 804453",VILL   BALLIPUR PO   LAKHNA PS   GAURICHAK BIHAR 804453,20007757,10423000001196,match,100,True,Match
"IN FRONT OF MORDEN SHOPPING COMPLEX, NEEMRANA, ALWAR, ALWAR, RAJASTHAN, 301705",IN FORNT OF MORDEN SHOPPING COMPLEX NEEMRANA RAJASTHAN 301705,20007758,12223010000271,match,94.1176470588235,True,Match
"D.NO-115, GOVT HOSPITAL ROAD, UDHAGAMANDALAM., THE NILGIRIS, OOTY MPTY. WARD-19, TAMIL NADU, 643001",115 GOVT HOSPITAL ROAD UDHAGAMANDALAM OOTY TAMIL NADU 643001,20007766,22423467000080,match,96.078431372549,True,Match
"WARD NO-07, VILL-JATA, P.O-KALYANPUR, P.S-GARHWA, GARHWA , JATA, JHARKHAND, 822114",GARHWA JHARKHAND JHARKHAND 822114,20007780,21122112000059,match,100,True,Match
"MOTI WARD TIKARI BETUL, BETUL, BETUL , MADHYA PRADESH, 460001",520 1 MOTI WARD NO 11   BETUL BETUL 520 1 MOTI WARD NO 11   BETUL BETUL MADHYA PRADESH 460001,20007783,21423150000754,match,89.5522388059701,True,Match
"AT-WADHWAN,NEW SHOPING CENTER, SHOP NO-2, MARKETING YARD,TA-WADHWAN, SURENDRANAGAR, GUJARAT, 363030",AT WADHWAN NEW SHOPING CENTER SHOP NO 2 GUJARAT 363030,20007815,10719021000250,not match,79.4871794871795,True,Match
"11,SHRNAM INDUSTRIALPARK,NR,SHAYAM INDUSTRIAL ESTATE B/H ZAVERI ESTATE,KATHWADA SINGARVA ROAD,AHMEDABAD., AHMEDABAD, GUJARAT, 382430",11 SHRNAM INDUSTRIALPARK NR SHAYAM INDUSTRIAL ESTATEB H ZAVE GUJARAT 382430,20007824,10722026001053,match,89.4308943089431,True,Match
"GAT NO 84/04 CHANDAK LEYOUT  SHANKAR BABA ROAD LAKHALA WASHIM, WASHIM , MAHARASHTRA, 444505",84 4  CHANDAK LAYOUT  SHANKAR BABA ROAD  LAKHALA  MAHARASHTRA 444505,20007825,11521066000065,match,91.4285714285714,True,Match
"AT-SURENDRANGAR, ITI SURENDRANAGAR SAME, NEAR RAMBHOJNALAY, TA-WADHWAN, SURENDRANAGAR, GUJARAT, 363001",OPP I T I  S T ROAD  GUJARAT 363002,20007826,10720021000068,not match,48.2758620689655,False,Not Match
"11TH KM.,  BARNAGAR ROAD,  VILLAGE- CHANDUKHEDI,  UJJAIN, UJJAIN, MADHYA PRADESH, 456222",4TH FLOOR  SAKET TOWER A B  ROAD  3A RATLAM KOTH MADHYA PRADESH 452001,20007827,10012026000206,not match,54.8387096774194,False,Ok But Wrong Pincode
"MIRCHI BAZAAR, JANMEJAY MARG, NAGDA JN., UJJAIN, MADHYA PRADESH, 456335",MIRCHI BAZAAR  JANMEJAY MARG  NAGDA JN  NAGDA  UJJAIN  MADHYA PRA MADHYA PRADESH 456335,20007828,11415730000101,match,100,True,Match
"421/1, MADANMAHAL, NEAR NAGPAL GARDEN, BESIDE HP GAS AGENCY, JABALPUR, JABALPUR, MADHYA PRADESH, 482001",421 1  MADANMAHAL  NEAR NAGPAL GARDEN  BESIDE HP GAS AGENCY  MADHYA PRADESH 482001,20007829,11423170000340,match,100,True,Match
"28-YMCA BUILDING,MANAMADURAI ROAD,NEAR-GOVT MEDICAL COLLEGE,SIVAGANGAI, SIVAGANGA, TAMIL NADU, 630561",28 YMCA BUILDING MANAMADURAI ROAD TAMIL NADU 630561,20007830,22423204000211,match,90,True,Match
"XV/58A, NEENDOOSSERIL BUILDING, MEMURY P O, MANVETTOM P O, KOTTAYAM , KOTTAYAM, KERALA, 686611",15 58A  NEEDOOSSERIL BUILDING  MEMURY PO  MANVETTOM KERALA 686611,20007841,11322005000365,match,85.9504132231405,True,Match
"PROPERTY NO.C-1/108,(OLD)R-6/286,GANJGOLAI,LATUR., LATUR, MAHARASHTRA, 413512",PROPERTY NO C 1 108   OLD R 6 286 GANJGOLAI LATUR   LATU MAHARASHTRA 413512,20007843,11523049000159,match,87.8504672897196,True,Match
"PROPERTY NO.R-7/5787/30 A/16 P,OPPOSITE TO GRAMIN POLICE STATION,BABHALGOAN ROAD,LATUR., LATUR, MAHARASHTRA, 413512",PROPERTY NO  R   7 5787 30 A 16 P  OPPOSITE GRAMIN POLICE STATION MAHARASHTRA 413512,20007853,11519049000219,match,97.1830985915493,True,Match
"SHOP NO 2262/1, SHIVAJINAGAR , PUNE, NIMGAON KETKI, MAHARASHTRA, 413120",SHIVAJINAGAR  NIMGAON KETKI  INDAPU  MAHARASHTRA 413120,20007863,21522084000507,match,91.566265060241,True,Match
"SHOP NO 2262/1, SHIVAJINAGAR , PUNE, NIMGAON KETKI, MAHARASHTRA, 413120",SHIVAJINAGAR  NIMGAON KETKI  INDAPU  MAHARASHTRA 413120,25020127,21522084000507,match,91.566265060241,True,Match
"ASHOKA MULTIPURPOSE HALL KHANAPUR, KOLHAPUR, MAHARASHTRA, 416209",ASHOKA MULTIPURPOSE HALL KHANAPUR  BHUDARGAD MAHARASHTRA 416209,20007888,11522086000275,match,90.9090909090909,True,Match
"C.S.NO.250/B/65/A, OPP. COLLECTOR OFFICE, NAGALA PARK, KOLHAPUR, MAHARASHTRA, 416003",250B 65A  NAGLA PARK E WORD  KOLHAPUR MAHARASHTRA 416003,20007889,11517042001128,not match,72.8813559322034,True,Match
"GAT NO.  248, A/P. MALE, TAL. PANHALA, DIST. KOLHAPUR, KOLHAPUR, MAHARASHTRA, 416114",GAT NO  248  A P  MALE  TAL  PANHAL KOLHAPUR MAHARASHTRA 416114,20007890,11521043000728,match,94.4444444444444,True,Match
"SARVE NO-72/2/64,PLOT NO-64,TULZABHAVANI NAGAR,NEAR KRUSHNA SOCIETY,PANCHAVATI,NASHIK., NASHIK, MAHARASHTRA, 422003",SARVE NO 72 2 64 PLOT NO 64 TULZABHAVANI NAGAR  NEAR KRUSHNA SO MAHARASHTRA 422003,20007891,11518027000538,match,92.9133858267717,True,Match
"GROUND FLOOR BLDG NO.55B, GALA NO. 1 TO 6, BHAGWAN SHETH ESTATE, THANE BHIWANDI ROAD, PURNA VILLAGE, BHIWANDI MUNICIPAL CORPORATION (THANE ZONE-5)    , MAHARASHTRA, 421302",GROUND FLOOR  BLDG NO  55B  GALA NO 1 TO 6  BHAGWAN SHETH ESTATE  THANE MAHARASHTRA 421302,20007914,11522018000210,match,100,True,Match
"VIDISHA ROAD PULIYA NO 2 KE PASS, ASHOKNAGAR, MADHYA PRADESH, 473331",VIDISHA ROAD PULIYA NO 2 KE PASS AS ASHOKNAGAR MADHYA PRADASH 473331 MADHYA PRADESH 473331,20007922,11423650000077,match,100,True,Match
"G-110 KASHIRAM COLONY THANA MAJHOLA MORADABAD, MORADABAD, UTTAR PRADESH, 244001",PRIMARY SCHOOL KE SAMNE RAMESHWAR COLONY  LINE PAR MAGHOLA UTTAR PRADESH 244001,20007924,12723060000060,not match,58.4615384615385,True,Match
"PLOT NO 1929, PHASE 4 G.I.D.C WADHWAN , SURENDRANAGAR, GUJARAT, 363035",C O HANSABEN JAYDIPBHAI OZA OPP ZENITH NR HAREKRISHNA APP WADHA GUJARAT 363035,20007925,10722021000117,not match,46.5116279069767,True,Not Match
"PAKKA BAGH CHOURAHA, KALYANPUR MORE, AMROHA, AMROHA, UTTAR PRADESH, 244221",1  PAKKA BAGH  KALYANPUR CHOURAHA UTTAR PRADESH 244221,20007926,12717062000165,match,97.7272727272727,True,Match
"NO:1/2,MADAKOVIL STREET,PUDUKKOTTAI ROAD,ARANTHANGI, PUDUKKOTTAI, TAMIL NADU, 614616",1 2  MADA KOVIL STREET  PUDUKKOTTAI ROAD  ARANTHANGI TAMIL NADU 614616,20007935,12421016000315,match,88.5245901639344,True,Match
"T.S.NO 9838/109 KALIF NAGAR, THIRUMAYAM ROAD PUDUKKOTTAI, PUDUKKOTTAI, TAMIL NADU, 622001",T S NO 9838 109   KALIF NAGAR THIRUMAYAM ROAD  PUDUKKOTTAI TAMIL NADU 622001,20007936,12422016000167,match,100,True,Match
"SAI PALACE A-3,FLAT NO-17,OPP RAMKRUSHN MANGAL KARYALAY,DAPODI ROAD,PIMPLE GURAV,PUNE  , PUNE, MAHARASHTRA, 411061",SAI PALACE A3 FLAT NO  17 DAPODI RO PIMPLE GURAV MAHARASHTRA 411061,20008009,11515037000539,match,88.6792452830189,True,Match
"H NO 206 OLD HOUSES NO 2454  NEAR SUNDER FABRICATOR ROAD NO 29 AMBIKA NAGAR WAGLE ESTATE THANE, THANE MUNICIPAL CORPORATION (THANE ZONE-1), MAHARASHTRA, 400604",NEAR SUNDER FABRICATOR  H  NO  206  BLOCK NO  64  AMBIKA NAGAR NO  2  MAHARASHTRA 400604,20008014,11522014000645,match,91.0569105691057,True,Match
"N SRINIVAS RAO S/O RAMA RAO JULY NAGAR R G ROAD GANGAVATHI, KOPPAL , KARNATAKA, 583227",3 2 167 A RG ROAD JULAI NAGAR GANGAVATHI KARNATAKA 583227,20008028,11217321000052,not match,76.5432098765432,True,Match
"15/14 BARAHA BIGHA VINAY NAGAR LASHKAR GWALIOR, GWALIOR, MADHYA PRADESH, 474011",I ST FLOOR     SAROVAR PLAZA  PHALA BAZAR  LASHKAR  MADHYA PRADESH 474011,20008037,11420570000256,not match,59.6774193548387,True,Match
"OPP. RAJGORH BIHUTOLI, RAJGARH LINK ROAD, HOUSE NO.-34, GROUND FLOOR, GUWAHATI-781024, KAMRUP METROPOLITAN DIST., ASSAM, 781024",OPP  RAJGORH BIHUTOLI RAJGARH LINK ROAD  HOUSE NO  34  ASSAM 781024,20008038,10316001000438,match,97.2477064220184,True,Match
"FATASHIL ,F.A ROAD ,G.S COLONY WARD NO 7 PO+PS- BHARALUMUKH,N.MEDHI, KAMRUP METROPOLITAN DIST., ASSAM, 781025",FATASHIL  F A ROAD  G S COLONY WARD PO PS  BHARALUMUKH N MEDHI ASSAM 781025,20008041,10323001000224,match,95.1612903225806,True,Match
"2B, GARIMA ROYALE, DANISH ROAD, PAN BAZAR, GUWAHATI, KAMRUP METROPOLITAN DIST., ASSAM, 781001",2ND FLOOR  2B  GARIMA ROYALE  DANISH ROAD ASSAM 781001,20008046,10019071001203,match,87.1794871794872,True,Match
"SHOP ON GROUND FLOOR, H NO. 119/534 SANT NAGAR, DARSHANPURWA, KANPUR NAGAR, KANPUR NAGAR, UTTAR PRADESH, 208012",SHOP ON GROUND FLOOR  H NO  119 534 SANT NAGAR  DARSHANPURWA UTTAR PRADESH 208012,20008047,12723045000075,match,100,True,Match
"126 B DADA NAGAR KANPUR, KANPUR NAGAR, UTTAR PRADESH, 208022",128 47 G BLOCK KIDWAI NAGAR KANPUR  KANPUR NAGAR  UTTAR PRADESH 208011,20008062,12723045000541,not match,82.5396825396826,False,Ok But Wrong Pincode
"SHOP NO.10 AND 11, BALAJI ARCADE, NEAR RELIANCE  PETROL PUMP, MALVIYA NAGAR, JAIPUR, RAJASTHAN, 302017",SHOP NO  10 AND 11 BALAJI ARCADE NEAR RELIANCE PETROL RAJASTHAN 302017,20008066,12221027000877,match,100,True,Match
"DIPESH PUROHIT S/O ARMADASHANKAR PUROHIT ADARSH SCHOOL KE PASS GOVARDHAN MATAJI ROAD RAMGANJMANDI DIST KOTA, KOTA, RAJASTHAN, 326519",NEAR WATER TANK CEMENT ROAD  RAMGANJMANDI RAJASTHAN 326529,20008069,12220034000156,not match,70.1298701298701,False,Ok But Wrong Pincode
"GROUND FLOOR, PLOT NO-27, KHASRA NO-309/2, BLOCK H, M.B. ROAD, K.G COMPLEX, LAL KUAN, NEW DELHI, SOUTH EAST, DELHI, 110044",GROUND FLOOR  PLOT NO 27 KHASRA NO 309 2  BLOCK H  M B  ROAD DELHI 110044,20008095,13321010000995,match,90.7407407407407,True,Match
"13TH MILES STONE G.T ROAD ALIGARH, ALIGARH, UTTAR PRADESH, 202001",73  BHOPA ROAD SHREE RAM VIHAR UTTAR PRADESH 251001,20008110,12717056000711,not match,62.2222222222222,False,Ok But Wrong Pincode
"E 186 TRANSPORT NAGAR KANPUR ROAD LUCKNOW , LUCKNOW, UTTAR PRADESH, 226012",KUMAR WAREHOUSING PRIVATE LIMITED  E 186 TRANSPORT NAGAR  UTTAR PRADESH 226012,20008112,12718066000705,not match,77.7777777777778,True,Match
"C/O INDIA CARRIERS PVT. LTD, M/S S. DAYAL CONSTRUCTION PRIVATE LIMITED, PLOT NO 439, INDUSTRIAL AREA RAMGARH, CHANDIL, SARAIKELA KESHARWA,JHARKHAND - 832401, SARAIKELA, JHARKHAND, 832401",PLOT NO 439  INDUSTRIAL AREA RAMGAR CHANDIL  SARAIKELA KESHARWA  JHARKHAND 832401,20008114,11121999000020,match,94.8148148148148,True,Match
"SURVEY NO. 18, 19 & 20, RAJBOLARAM VILLAGE, MEDCHAL TO SHAMIRPET ROAD, MEDCHAL-MALKAJGIRI, TELANGANA, 501401",SURVEY NO 18  RAJBOLARAM VILLAGE TELANGANA 501401,20008115,10015047000506,match,100,True,Match
"M/S SHRI SAI TRADING COMPANY,BABA CHOURAHA PACHPAHAR,TH-PACHPAHAR ,DIST-JHALAWAR, JHALAWAR, RAJASTHAN, 326512",BABA CHOURAHA PACHPAHAD RAJASTHAN 326512,20008116,12220030000019,match,82.1428571428571,True,Match
"P-74, C.G.R.ROAD, KHIDDERPUR, KOLKATA, WEST BENGAL, 700043",A 5 6  NEW GOPALPUR  SARKARPOOL B B T ROAD WEST BENGAL 700143,20008136,10015031001725,not match,56.25,False,Ok But Wrong Pincode
"P-74, C.G.R.ROAD, KHIDDERPUR, KOLKATA, WEST BENGAL, 700043",A5 6 NEW BUDGE BUDGE TRUNK ROAD PO SARKARPPOL WEST BENGAL 700143,25011277,10015031001725,not match,57.7319587628866,False,Ok But Wrong Pincode
"S.NO. 26, H NO. 1 + 2, PLOT NO 3, W. E HIGHWAY ROAD, NR SHELL PETROL PUMP, MIRA ROAD EAST, MIRA BHAYANDER MUNICIPAL CORPORATION (THANE ZONE-7), MAHARASHTRA, 401104",PLOT NO 03 WESTERN EXPRESS HIGHWAY NEAR SHELL PETROL PUMP MAHARASHTRA 400104,20008142,11523020000261,not match,78.9473684210526,False,Ok But Wrong Pincode
"NO.19 JEEVAN GALAXY BUILDING TRIVENI ROAD 4TH CROSS YESHWANTHPUR, B.B.M.P NORTH, KARNATAKA, 560022",YESHWANTHAPUR BBMP NORTH KARNATAKA 560022,20008146,11223331000015,not match,61.2244897959184,True,Match
"HP MILKFED LTD MANDI UNIT AT CHAKKAR, PO GUTKAR, MANDI, HIMACHAL PRADESH, 175021",HP HIMFED LTD MANDI UNIT  CHAKKAR   PO GUTKAR  BALH  HIMACHAL PRADESH 175021,20008171,10917008000089,match,92.9133858267717,True,Match
"HP STATE COOPERATIVE MILK PRODUCERS FEDERATION MILK PLANT NALAGARH,WARD NO 1 NEAR VETENORY HOSPITAL , NALAGARH DISTT. SOLAN H.P., SOLAN, HIMACHAL PRADESH, 174101",HIMFED PLANT NALAGARH  WARD NO 1  NEAR VETENORY HOSPITAL  SOLAN TOWN  HIMACHAL PRADESH 174101,20008180,10917011000044,match,92.1052631578947,True,Match
"AG-13,SHANTI BHAG APARTMENT, LEELA NAGAR, AMEERPET,HYDERABA. 500016, HYDERABAD, TELANGANA, 500016",AG 13 SHANTHI BAGH APTS LEELA NAGAR AMEERPET TELANGANA 500016,20008205,13620011000369,not match,74.8091603053435,True,Match
"BEHIND HDFC BANK GAST KA TAJIYA PATANKAR CHORAHA LASHKAR, GWALIOR, MADHYA PRADESH, 474001",BEHIND HDFC BANK GAST KA TAJIYA PATANKAR MADHYA PRADESH 474001,20008275,11422570000337,match,100,True,Match
"1)MR.ROHAN DHONDU MHATRE.2)MR. DHONDU DHARMA MHATRE.3)MRS. MADHUMATI DHONDU MHATRE.ADD :- PAP-R-76,MIDC,RABALE,NAVI MUMBAI-400701., NAVI MUMBAI MUNICIPAL CORPORATION (THANE ZONE-2), MAHARASHTRA, 400701",PAP R 76  NEAR HOTEL VARSHA RABALE MIDC MAHARASHTRA 400701,20008277,11517015000109,not match,63.013698630137,True,Match
"4-1-92 CRED CAMPUS  OPP POLICE STATION  MANI ROAD  VADIPATTI  MADURAI 625218  CELL 9443468079, MADURAI, TAMIL NADU, 625218",NO 4 1 92  MAIN ROAD OPP POLICE STA T VADIPATTI PO TK TAMIL NADU 625218,20008286,22423120000023,not match,72.7272727272727,True,Match
"SAFAL MARKET KHAJISONENAHALLI HOSAKOTE WHITEFIELD HIGHWAY BANGALORE, BANGALORE URBAN, KARNATAKA, 560067",WHITEFIELD HOSKOTE KARNATAKA 560067,20008310,11223302001392,match,83.3333333333333,True,Match
"NO 3 4TH CROSS NEAR S R HOMES APARTMENT MALLESHPALYA BANGALORE, B.B.M.P EAST, KARNATAKA, 560075",RELIANCE RETAIL LTD P 105 8 HEBBAL INDUSTRIAL AREA KARNATAKA 570016,20008316,21223187001192,not match,48.951048951049,False,Not Match
"4865/587, INDUSTRIAL AREA, NADARGANJ, SAROJNI NAGAR, LUCKNOW, UTTAR PRADESH, 226008",4865 587  INDUSTRIAL AREA  NADARGAN SAROJNI NAGAR  LUCKNOW TAHSIL UTTAR PRADESH 226008,20008321,12723999000718,match,94.5205479452055,True,Match
"MILKFED BSO GUWAHATI, C/O ADV. L.M. BARUAH, HOUSE NO. 32, OPP. EURO KIDS SCHOOL, KANAKLATA PATH, KRC ROAD, KUMARPARA, GUWAHATI, ASSAM-781009 , KAMRUP METROPOLITAN DIST., ASSAM, 781009",MILKFED BSO GUWAHATI HOUSE NO  32  OPP  EURO KIDS SCHOOL  KANAKLATA PA ASSAM 781009,20008322,10319001000735,match,97.8723404255319,True,Match
"10TH FLOOR, FLAT NO. 1008, MAHAVEER DESIRE, INFRONT OF CHIKKABANAVAR RAILWAY STATION, SHETTIHALLI, CHIKKABANAVAR, BENGALURU , BANGALORE URBAN, KARNATAKA, 560090",RELIANCE RETAIL LTD P 105 8 HEBBAL INDUSTRIAL AREA KARNATAKA 570016,20008336,11223302001188,not match,44.6808510638298,False,Not Match
"NO 32/5, 3RD FLOOR, DHL BUILDING, ROOPENA AGRAHARA, BOMMANAHALLI POST BENGALURU, BANGALORE URBAN, KARNATAKA, 560068",W H NO 4B SURVEY NO 103  VAGATA VIL JADIGENAHALLI HOBLI  IOCL ROAD  HOS KARNATAKA 562114,20008337,11222999000625,not match,45.4545454545455,False,Not Match
"D 502 THE CAPITAL BY GTM BUILDERS, SAHASTRADHARA ROAD, DANDA LAKHAND, GUJRADA, DEHRADUN, DANDA LAKHAUR, UTTARAKHAND, 248013",FRENZY FARM LLP HOUSE NO  51   RAJE SAHASTRADHARA ROAD  NEAR IT PARK   UTTARANCHAL 248001,20008340,22622024000986,not match,54.7486033519553,False,Ok But Wrong Pincode
"HARIKRISHNAN S/O THANGACHAMY,18/84 B7, VEERAPATHIRANCHANDI STREET RAMESWARAM, RAMANATHAPURAM, TAMIL NADU, 623526",HARIKRISHNAN S O THANGACHAMY 18 84 B7  VEERAPATHIRANCHANDI STREE TAMIL NADU 623526,20008345,12423017000204,match,95.7746478873239,True,Match
"SHOP NO R-16 KADAIN DAIRY , PALIKA BAZAAR , JHAJJAR , HARYANA, 124103",SHOP NO R 16 KADAIN DAIRY  PALIKA BAZAAR   JHAJJAR HARYANA 124103,20008346,10823007000002,match,96.3636363636364,True,Match
